dataset,keyset,feature,bin,method,n_users,feature_min,feature_median,feature_max,mean_ndcg,mean_centered_ndcg
valuedshopper,0,relational_strength,3,cbp,1218,0.0692285492640098,0.07332071246795745,0.0774552238565354,0.34876917994273565,0.0308758270970399
valuedshopper,0,relational_strength,3,diffrec,1218,0.0692285492640098,0.07332071246795745,0.0774552238565354,0.3347321717286231,0.016838818882927313
valuedshopper,0,relational_strength,4,recency,1204,0.0774559869714571,0.08239513550925989,0.0896704715257151,0.22337479014897446,-0.09637149802956893
valuedshopper,0,relational_strength,4,frequency,1204,0.0774559869714571,0.08239513550925989,0.0896704715257151,0.3474830698624015,0.027736781683858146
valuedshopper,0,relational_strength,4,tifuknn,1204,0.0774559869714571,0.08239513550925989,0.0896704715257151,0.3638316704240104,0.04408538224546696
valuedshopper,0,relational_strength,4,fpmc,1204,0.0774559869714571,0.08239513550925989,0.0896704715257151,0.23736183826351104,-0.08238444991503235
valuedshopper,0,relational_strength,4,triple2vec,1204,0.0774559869714571,0.08239513550925989,0.0896704715257151,0.36287967072974714,0.04313338255120372
valuedshopper,0,relational_strength,4,dnntsp,1204,0.0774559869714571,0.08239513550925989,0.0896704715257151,0.3402344411170108,0.020488152938467417
valuedshopper,0,relational_strength,4,cbp,1204,0.0774559869714571,0.08239513550925989,0.0896704715257151,0.34972442706857926,0.0299781388900358
valuedshopper,0,relational_strength,4,diffrec,1204,0.0774559869714571,0.08239513550925989,0.0896704715257151,0.3330803978141127,0.013334109635569283
valuedshopper,0,relational_strength,5,recency,1267,0.0897079593038598,0.1007505608119469,0.2673357170422512,0.2132795865530178,-0.10869989547812939
valuedshopper,0,relational_strength,5,frequency,1267,0.0897079593038598,0.1007505608119469,0.2673357170422512,0.35012019566079045,0.028140713629643332
valuedshopper,0,relational_strength,5,tifuknn,1267,0.0897079593038598,0.1007505608119469,0.2673357170422512,0.37213809941429443,0.05015861738314734
valuedshopper,0,relational_strength,5,fpmc,1267,0.0897079593038598,0.1007505608119469,0.2673357170422512,0.2391449211824536,-0.08283456084869355
valuedshopper,0,relational_strength,5,triple2vec,1267,0.0897079593038598,0.1007505608119469,0.2673357170422512,0.3676186878228362,0.045639205791689
valuedshopper,0,relational_strength,5,dnntsp,1267,0.0897079593038598,0.1007505608119469,0.2673357170422512,0.34099451410091486,0.019015032069767752
valuedshopper,0,relational_strength,5,cbp,1267,0.0897079593038598,0.1007505608119469,0.2673357170422512,0.3534021977733151,0.031422715742168
valuedshopper,0,relational_strength,5,diffrec,1267,0.0897079593038598,0.1007505608119469,0.2673357170422512,0.3391376537415547,0.017158171710407535
valuedshopper,1,n_baskets,1,recency,73,2.0,6.0,8.0,0.23347103625751353,-0.06934979225842293
valuedshopper,1,n_baskets,1,frequency,73,2.0,6.0,8.0,0.3418316583579006,0.0390108298419641
valuedshopper,1,n_baskets,1,tifuknn,73,2.0,6.0,8.0,0.34680472991815997,0.04398390140222353
valuedshopper,1,n_baskets,1,fpmc,73,2.0,6.0,8.0,0.22902123159292834,-0.07379959692300812
valuedshopper,1,n_baskets,1,triple2vec,73,2.0,6.0,8.0,0.34248342964622663,0.039662601130290145
valuedshopper,1,n_baskets,1,dnntsp,73,2.0,6.0,8.0,0.2734668246676068,-0.029354003848329643
valuedshopper,1,n_baskets,1,cbp,73,2.0,6.0,8.0,0.3393983749011005,0.03657754638516401
valuedshopper,1,n_baskets,1,diffrec,73,2.0,6.0,8.0,0.31608934278605544,0.013268514270118976
valuedshopper,1,n_baskets,3,recency,6141,9.0,9.0,9.0,0.2110974539604955,-0.09667411535692785
valuedshopper,1,n_baskets,3,frequency,6141,9.0,9.0,9.0,0.3385411230431275,0.030769553725704096
valuedshopper,1,n_baskets,3,tifuknn,6141,9.0,9.0,9.0,0.3543488783270266,0.04657730900960327
valuedshopper,1,n_baskets,3,fpmc,6141,9.0,9.0,9.0,0.2156174937764649,-0.09215407554095847
valuedshopper,1,n_baskets,3,triple2vec,6141,9.0,9.0,9.0,0.34903159135303824,0.04126002203561489
valuedshopper,1,n_baskets,3,dnntsp,6141,9.0,9.0,9.0,0.32437530070361187,0.01660373138618848
valuedshopper,1,n_baskets,3,cbp,6141,9.0,9.0,9.0,0.34170140929329207,0.03392983997586871
valuedshopper,1,n_baskets,3,diffrec,6141,9.0,9.0,9.0,0.32745930408233026,0.019687734764906914
valuedshopper,1,avg_basket_size,1,recency,1269,1.2222222222222223,4.333333333333333,5.888888888888889,0.15730201545490793,-0.05779746723128838
valuedshopper,1,avg_basket_size,1,frequency,1269,1.2222222222222223,4.333333333333333,5.888888888888889,0.24818577793839047,0.03308629525219417
valuedshopper,1,avg_basket_size,1,tifuknn,1269,1.2222222222222223,4.333333333333333,5.888888888888889,0.24926542686124925,0.03416594417505296
valuedshopper,1,avg_basket_size,1,fpmc,1269,1.2222222222222223,4.333333333333333,5.888888888888889,0.13576972980529292,-0.07932975288090338
valuedshopper,1,avg_basket_size,1,triple2vec,1269,1.2222222222222223,4.333333333333333,5.888888888888889,0.24380255531416742,0.02870307262797113
valuedshopper,1,avg_basket_size,1,dnntsp,1269,1.2222222222222223,4.333333333333333,5.888888888888889,0.21054371637291702,-0.004555766313279268
valuedshopper,1,avg_basket_size,1,cbp,1269,1.2222222222222223,4.333333333333333,5.888888888888889,0.2517113491675383,0.036611866481341966
valuedshopper,1,avg_basket_size,1,diffrec,1269,1.2222222222222223,4.333333333333333,5.888888888888889,0.22421529057510708,0.009115807888910834
valuedshopper,1,avg_basket_size,2,recency,1210,6.0,7.333333333333333,8.777777777777779,0.17260184103040896,-0.08188896019058123
valuedshopper,1,avg_basket_size,2,frequency,1210,6.0,7.333333333333333,8.777777777777779,0.27823882933611266,0.023748028115122412
valuedshopper,1,avg_basket_size,2,tifuknn,1210,6.0,7.333333333333333,8.777777777777779,0.28767464047471725,0.033183839253727004
valuedshopper,1,avg_basket_size,2,fpmc,1210,6.0,7.333333333333333,8.777777777777779,0.1812774405521106,-0.07321336066887962
valuedshopper,1,avg_basket_size,2,triple2vec,1210,6.0,7.333333333333333,8.777777777777779,0.2845410939517234,0.03005029273073318
valuedshopper,1,avg_basket_size,2,dnntsp,1210,6.0,7.333333333333333,8.777777777777779,0.2725205716007227,0.018029770379732458
valuedshopper,1,avg_basket_size,2,cbp,1210,6.0,7.333333333333333,8.777777777777779,0.2831323872207246,0.028641585999734404
valuedshopper,1,avg_basket_size,2,diffrec,1210,6.0,7.333333333333333,8.777777777777779,0.2759396056014016,0.02144880438041144
valuedshopper,1,avg_basket_size,3,recency,1268,8.88888888888889,10.444444444444445,12.22222222222222,0.19461535623755502,-0.1070260948617011
valuedshopper,1,avg_basket_size,3,frequency,1268,8.88888888888889,10.444444444444445,12.22222222222222,0.3331772677689089,0.03153581666965279
valuedshopper,1,avg_basket_size,3,tifuknn,1268,8.88888888888889,10.444444444444445,12.22222222222222,0.34688783188066236,0.04524638078140628
valuedshopper,1,avg_basket_size,3,fpmc,1268,8.88888888888889,10.444444444444445,12.22222222222222,0.212635811336982,-0.08900563976227409
valuedshopper,1,avg_basket_size,3,triple2vec,1268,8.88888888888889,10.444444444444445,12.22222222222222,0.3445971723169706,0.04295572121771455
valuedshopper,1,avg_basket_size,3,dnntsp,1268,8.88888888888889,10.444444444444445,12.22222222222222,0.32151328201351664,0.019871830914260532
valuedshopper,1,avg_basket_size,3,cbp,1268,8.88888888888889,10.444444444444445,12.22222222222222,0.3352997722163593,0.033658321117103235
valuedshopper,1,avg_basket_size,3,diffrec,1268,8.88888888888889,10.444444444444445,12.22222222222222,0.32440511502309394,0.022763663923837805
valuedshopper,1,avg_basket_size,4,recency,1240,12.285714285714286,14.444444444444445,17.22222222222222,0.23915109133358287,-0.10375849133465943
valuedshopper,1,avg_basket_size,4,frequency,1240,12.285714285714286,14.444444444444445,17.22222222222222,0.37023249724704427,0.027322914578801916
valuedshopper,1,avg_basket_size,4,tifuknn,1240,12.285714285714286,14.444444444444445,17.22222222222222,0.3924931161418682,0.04958353347362595
valuedshopper,1,avg_basket_size,4,fpmc,1240,12.285714285714286,14.444444444444445,17.22222222222222,0.2536392200630591,-0.08927036260518317
valuedshopper,1,avg_basket_size,4,triple2vec,1240,12.285714285714286,14.444444444444445,17.22222222222222,0.38464571737561376,0.04173613470737148
valuedshopper,1,avg_basket_size,4,dnntsp,1240,12.285714285714286,14.444444444444445,17.22222222222222,0.36574619823989646,0.022836615571654152
valuedshopper,1,avg_basket_size,4,cbp,1240,12.285714285714286,14.444444444444445,17.22222222222222,0.373848180006294,0.03093859733805166
valuedshopper,1,avg_basket_size,4,diffrec,1240,12.285714285714286,14.444444444444445,17.22222222222222,0.36352064093857983,0.02061105827033751
valuedshopper,1,avg_basket_size,5,recency,1227,17.333333333333332,22.11111111111111,77.5,0.29470964971170815,-0.13197883614917347
valuedshopper,1,avg_basket_size,5,frequency,1227,17.333333333333332,22.11111111111111,77.5,0.46516784013866946,0.038479354277787765
valuedshopper,1,avg_basket_size,5,tifuknn,1227,17.333333333333332,22.11111111111111,77.5,0.4974929344648464,0.0708044486039648
valuedshopper,1,avg_basket_size,5,fpmc,1227,17.333333333333332,22.11111111111111,77.5,0.29751690900007954,-0.1291715768608021
valuedshopper,1,avg_basket_size,5,triple2vec,1227,17.333333333333332,22.11111111111111,77.5,0.48966114298633967,0.06297265712545805
valuedshopper,1,avg_basket_size,5,dnntsp,1227,17.333333333333332,22.11111111111111,77.5,0.4513592540317023,0.024670768170820707
valuedshopper,1,avg_basket_size,5,cbp,1227,17.333333333333332,22.11111111111111,77.5,0.4665205304230285,0.03983204456214686
valuedshopper,1,avg_basket_size,5,diffrec,1227,17.333333333333332,22.11111111111111,77.5,0.4510796261306791,0.024391140269797485
valuedshopper,1,repeat_rate,1,recency,1220,0.0,0.1290322580645161,0.1682242990654205,0.09600123867420488,-0.06516422684819732
valuedshopper,1,repeat_rate,1,frequency,1220,0.0,0.1290322580645161,0.1682242990654205,0.17421005910419454,0.01304459358179236
valuedshopper,1,repeat_rate,1,tifuknn,1220,0.0,0.1290322580645161,0.1682242990654205,0.1796315589555069,0.018466093433104715
valuedshopper,1,repeat_rate,1,fpmc,1220,0.0,0.1290322580645161,0.1682242990654205,0.13308249509402154,-0.02808297042838067
valuedshopper,1,repeat_rate,1,triple2vec,1220,0.0,0.1290322580645161,0.1682242990654205,0.17484212092912013,0.013676655406717942
valuedshopper,1,repeat_rate,1,dnntsp,1220,0.0,0.1290322580645161,0.1682242990654205,0.1700219749298868,0.008856509407484612
valuedshopper,1,repeat_rate,1,cbp,1220,0.0,0.1290322580645161,0.1682242990654205,0.17724797984278673,0.016082514320384534
valuedshopper,1,repeat_rate,1,diffrec,1220,0.0,0.1290322580645161,0.1682242990654205,0.18428629664949603,0.023120831127093847
valuedshopper,1,repeat_rate,2,recency,1276,0.1683168316831683,0.19806650476368381,0.2234042553191489,0.16917997175050206,-0.07967281329007903
valuedshopper,1,repeat_rate,2,frequency,1276,0.1683168316831683,0.19806650476368381,0.2234042553191489,0.2695948214242333,0.02074203638365221
valuedshopper,1,repeat_rate,2,tifuknn,1276,0.1683168316831683,0.19806650476368381,0.2234042553191489,0.2808859121385081,0.03203312709792702
valuedshopper,1,repeat_rate,2,fpmc,1276,0.1683168316831683,0.19806650476368381,0.2234042553191489,0.19130646563249837,-0.057546319408082705
valuedshopper,1,repeat_rate,2,triple2vec,1276,0.1683168316831683,0.19806650476368381,0.2234042553191489,0.2773982427539943,0.02854545771341325
valuedshopper,1,repeat_rate,2,dnntsp,1276,0.1683168316831683,0.19806650476368381,0.2234042553191489,0.26205323936755504,0.013200454326973978
valuedshopper,1,repeat_rate,2,cbp,1276,0.1683168316831683,0.19806650476368381,0.2234042553191489,0.2708661902621338,0.022013405221552748
valuedshopper,1,repeat_rate,2,diffrec,1276,0.1683168316831683,0.19806650476368381,0.2234042553191489,0.2695374369952236,0.020684651954642565
valuedshopper,1,repeat_rate,3,recency,1198,0.2235294117647058,0.25,0.2764227642276422,0.21227731620376983,-0.09641181788874502
valuedshopper,1,repeat_rate,3,frequency,1198,0.2235294117647058,0.25,0.2764227642276422,0.3394888901818008,0.03079975608928593
valuedshopper,1,repeat_rate,3,tifuknn,1198,0.2235294117647058,0.25,0.2764227642276422,0.35246498069118465,0.04377584659866987
valuedshopper,1,repeat_rate,3,fpmc,1198,0.2235294117647058,0.25,0.2764227642276422,0.22723020386472254,-0.08145893022779228
valuedshopper,1,repeat_rate,3,triple2vec,1198,0.2235294117647058,0.25,0.2764227642276422,0.345426489181751,0.03673735508923622
valuedshopper,1,repeat_rate,3,dnntsp,1198,0.2235294117647058,0.25,0.2764227642276422,0.3192936746906443,0.010604540598129505
valuedshopper,1,repeat_rate,3,cbp,1198,0.2235294117647058,0.25,0.2764227642276422,0.3445307469308353,0.035841612838320484
valuedshopper,1,repeat_rate,3,diffrec,1198,0.2235294117647058,0.25,0.2764227642276422,0.3288007709954101,0.020111636902895313
valuedshopper,1,repeat_rate,4,recency,1249,0.276595744680851,0.3058823529411765,0.3425925925925925,0.24537367071489005,-0.11671335111202133
valuedshopper,1,repeat_rate,4,frequency,1249,0.276595744680851,0.3058823529411765,0.3425925925925925,0.39975492847129473,0.03766790664438334
valuedshopper,1,repeat_rate,4,tifuknn,1249,0.276595744680851,0.3058823529411765,0.3425925925925925,0.41921059706099423,0.05712357523408294
valuedshopper,1,repeat_rate,4,fpmc,1249,0.276595744680851,0.3058823529411765,0.3425925925925925,0.24950353580333484,-0.11258348602357654
valuedshopper,1,repeat_rate,4,triple2vec,1249,0.276595744680851,0.3058823529411765,0.3425925925925925,0.41553577135151143,0.05344874952459999
valuedshopper,1,repeat_rate,4,dnntsp,1249,0.276595744680851,0.3058823529411765,0.3425925925925925,0.38461310417209776,0.022526082345186365
valuedshopper,1,repeat_rate,4,cbp,1249,0.276595744680851,0.3058823529411765,0.3425925925925925,0.4023754771403884,0.04028845531347701
valuedshopper,1,repeat_rate,4,diffrec,1249,0.276595744680851,0.3058823529411765,0.3425925925925925,0.3803290899007797,0.0182420680738683
valuedshopper,1,repeat_rate,5,recency,1271,0.3428571428571428,0.3984962406015038,0.7407407407407407,0.33014772285367183,-0.12297331027473334
valuedshopper,1,repeat_rate,5,frequency,1271,0.3428571428571428,0.3984962406015038,0.7407407407407407,0.5046372048191102,0.051516171690704965
valuedshopper,1,repeat_rate,5,tifuknn,1271,0.3428571428571428,0.3984962406015038,0.7407407407407407,0.5334108565528091,0.08028982342440387
valuedshopper,1,repeat_rate,5,fpmc,1271,0.3428571428571428,0.3984962406015038,0.7407407407407407,0.2757719784244513,-0.1773490547039539
valuedshopper,1,repeat_rate,5,triple2vec,1271,0.3428571428571428,0.3984962406015038,0.7407407407407407,0.5258156059148573,0.07269457278645212
valuedshopper,1,repeat_rate,5,dnntsp,1271,0.3428571428571428,0.3984962406015038,0.7407407407407407,0.4777729878708194,0.02465195474241421
valuedshopper,1,repeat_rate,5,cbp,1271,0.3428571428571428,0.3984962406015038,0.7407407407407407,0.5082469204435236,0.05512588731511848
valuedshopper,1,repeat_rate,5,diffrec,1271,0.3428571428571428,0.3984962406015038,0.7407407407407407,0.4691649881479989,0.016043955019593673
valuedshopper,1,adjacent_basket_jaccard,1,recency,1193,0.0,0.0104166666666666,0.0209932659932659,0.09700017941476013,-0.06580790232770002
valuedshopper,1,adjacent_basket_jaccard,1,frequency,1193,0.0,0.0104166666666666,0.0209932659932659,0.17560311830070324,0.012795036558243105
valuedshopper,1,adjacent_basket_jaccard,1,tifuknn,1193,0.0,0.0104166666666666,0.0209932659932659,0.1834793523120176,0.020671270569557438
valuedshopper,1,adjacent_basket_jaccard,1,fpmc,1193,0.0,0.0104166666666666,0.0209932659932659,0.12959470765623324,-0.0332133740862269
valuedshopper,1,adjacent_basket_jaccard,1,triple2vec,1193,0.0,0.0104166666666666,0.0209932659932659,0.17702613163295813,0.01421804989049799
valuedshopper,1,adjacent_basket_jaccard,1,dnntsp,1193,0.0,0.0104166666666666,0.0209932659932659,0.1767823343804965,0.01397425263803638
valuedshopper,1,adjacent_basket_jaccard,1,cbp,1193,0.0,0.0104166666666666,0.0209932659932659,0.17616019773829564,0.013352115995835481
valuedshopper,1,adjacent_basket_jaccard,1,diffrec,1193,0.0,0.0104166666666666,0.0209932659932659,0.18681863250421665,0.024010550761756518
valuedshopper,1,adjacent_basket_jaccard,2,recency,1227,0.0209947999470058,0.030940934065934,0.0409527936924394,0.15391720911600668,-0.09084404180591618
valuedshopper,1,adjacent_basket_jaccard,2,frequency,1227,0.0209947999470058,0.030940934065934,0.0409527936924394,0.26948439632585885,0.024723145403935998
valuedshopper,1,adjacent_basket_jaccard,2,tifuknn,1227,0.0209947999470058,0.030940934065934,0.0409527936924394,0.2819449942703191,0.03718374334839623
valuedshopper,1,adjacent_basket_jaccard,2,fpmc,1227,0.0209947999470058,0.030940934065934,0.0409527936924394,0.17783159556199882,-0.066929655359924
