dataset,keyset,method_a,method_b,feature,n,rho,p_value
instacart,0,fpmc,cbp,neighbor_similarity,4124,-0.039209874167666664,0.011795648447678683
instacart,0,fpmc,cbp,cooccurrence_support,4112,-0.04919290505722157,0.001602560235780836
instacart,0,fpmc,cbp,transition_predictability,4116,-0.038677464888899296,0.013080554500434093
instacart,0,fpmc,diffrec,n_baskets,4124,-0.08502341083649106,4.5433651238587555e-08
instacart,0,fpmc,diffrec,avg_basket_size,4124,-0.09465432270858198,1.1264155972675439e-09
instacart,0,fpmc,diffrec,repeat_rate,4124,-0.24840917269462506,4.8651178727086635e-59
instacart,0,fpmc,diffrec,adjacent_basket_jaccard,4124,-0.2640435662238067,9.661638283565473e-67
instacart,0,fpmc,diffrec,recency_frequency_disagreement,4124,0.03185164593105825,0.04081939131553234
instacart,0,fpmc,diffrec,recent_basket_novelty,4124,0.16814482985890183,1.5637271183540583e-27
instacart,0,fpmc,diffrec,popularity_profile,4124,-0.19902032794449573,4.1529498008520094e-38
instacart,0,fpmc,diffrec,neighbor_similarity,4124,-0.19651801114760253,3.51370624979021e-37
instacart,0,fpmc,diffrec,cooccurrence_support,4112,-0.17914624194251702,5.326237858473025e-31
instacart,0,fpmc,diffrec,transition_predictability,4116,-0.1571642240313764,3.557466572172228e-24
instacart,0,triple2vec,sets2sets,n_baskets,4124,-0.038798188963893615,0.012711920636506505
instacart,0,triple2vec,sets2sets,avg_basket_size,4124,-0.03927992683475682,0.01164570371130876
instacart,0,triple2vec,sets2sets,repeat_rate,4124,0.02763457787423135,0.07598897200706115
instacart,0,triple2vec,sets2sets,adjacent_basket_jaccard,4124,0.11326870412449999,2.9818251533917107e-13
instacart,0,triple2vec,sets2sets,recency_frequency_disagreement,4124,-0.06930008192057364,8.414956486592789e-06
instacart,0,triple2vec,sets2sets,recent_basket_novelty,4124,-0.021581830876706433,0.16584115655159326
instacart,0,triple2vec,sets2sets,popularity_profile,4124,0.17266528507409482,5.788951830388907e-29
instacart,0,triple2vec,sets2sets,neighbor_similarity,4124,0.1930591203251452,6.413278789050087e-36
instacart,0,triple2vec,sets2sets,cooccurrence_support,4112,0.20094896555272854,1.0069830025237397e-38
instacart,0,triple2vec,sets2sets,transition_predictability,4116,0.17314902354891723,4.574574136495892e-29
instacart,0,triple2vec,dnntsp,n_baskets,4124,-0.1515025397465441,1.3344529459980466e-22
instacart,0,triple2vec,dnntsp,avg_basket_size,4124,-0.16006062845866587,4.527488628678915e-25
instacart,0,triple2vec,dnntsp,repeat_rate,4124,-0.07319588646277136,2.5335800683379953e-06
instacart,0,triple2vec,dnntsp,adjacent_basket_jaccard,4124,0.11425343949384298,1.852169441148033e-13
instacart,0,triple2vec,dnntsp,recency_frequency_disagreement,4124,-0.16561059503056674,9.536894524587873e-27
instacart,0,triple2vec,dnntsp,recent_basket_novelty,4124,0.025758860511912042,0.09813458718996254
instacart,0,triple2vec,dnntsp,popularity_profile,4124,-0.10305102174902268,3.279758327036337e-11
instacart,0,triple2vec,dnntsp,neighbor_similarity,4124,-0.07292141430972489,2.7626983408691305e-06
instacart,0,triple2vec,dnntsp,cooccurrence_support,4112,-0.10460835509846568,1.7630028545938973e-11
instacart,0,triple2vec,dnntsp,transition_predictability,4116,-0.07799572329496385,5.4426774123548e-07
instacart,0,triple2vec,cbp,n_baskets,4124,-0.15671774907923677,4.336062112003062e-24
instacart,0,triple2vec,cbp,avg_basket_size,4124,-0.22595335063552915,6.796275749826027e-49
instacart,0,triple2vec,cbp,repeat_rate,4124,-0.09796658634372049,2.8909260374973646e-10
instacart,0,triple2vec,cbp,adjacent_basket_jaccard,4124,0.07112043308001371,4.839127525436644e-06
instacart,0,triple2vec,cbp,recency_frequency_disagreement,4124,-0.18416649196143095,8.723393309754545e-33
instacart,0,triple2vec,cbp,recent_basket_novelty,4124,0.0392614146436424,0.011685163028024994
instacart,0,triple2vec,cbp,popularity_profile,4124,-0.03708208555744681,0.017244702546197956
instacart,0,triple2vec,cbp,neighbor_similarity,4124,-0.019943663639029625,0.20037327751305378
instacart,0,triple2vec,cbp,cooccurrence_support,4112,-0.04874155433312096,0.0017692805675925338
instacart,0,triple2vec,cbp,transition_predictability,4116,-0.025071616914243755,0.10777816426473519
instacart,0,triple2vec,diffrec,n_baskets,4124,-0.13931423095391607,2.525008556807961e-19
instacart,0,triple2vec,diffrec,avg_basket_size,4124,-0.15594572979670276,7.255525116902791e-24
instacart,0,triple2vec,diffrec,repeat_rate,4124,-0.028801797672792284,0.06439608462535522
instacart,0,triple2vec,diffrec,adjacent_basket_jaccard,4124,0.16436808697167973,2.29021095801833e-26
instacart,0,triple2vec,diffrec,recency_frequency_disagreement,4124,-0.1771866040245326,1.9544072782696088e-30
instacart,0,triple2vec,diffrec,recent_basket_novelty,4124,-0.015733028760199254,0.31244459953404685
instacart,0,triple2vec,diffrec,popularity_profile,4124,-0.1227326554435346,2.5900662150119806e-15
instacart,0,triple2vec,diffrec,neighbor_similarity,4124,-0.15166908966710735,1.198332221637577e-22
instacart,0,triple2vec,diffrec,cooccurrence_support,4112,-0.1328375712589001,1.1937648607740142e-17
instacart,0,triple2vec,diffrec,transition_predictability,4116,-0.11136012460787245,7.804239226599614e-13
instacart,0,sets2sets,dnntsp,n_baskets,4124,-0.0857458700568094,3.4887837394271906e-08
instacart,0,sets2sets,dnntsp,avg_basket_size,4124,-0.10146242826379095,6.549099380582508e-11
instacart,0,sets2sets,dnntsp,repeat_rate,4124,-0.09134251242284096,4.193420750771296e-09
instacart,0,sets2sets,dnntsp,adjacent_basket_jaccard,4124,-0.029433319025357948,0.058758435801157693
instacart,0,sets2sets,dnntsp,recency_frequency_disagreement,4124,-0.0708917958112252,5.191167961720399e-06
instacart,0,sets2sets,dnntsp,recent_basket_novelty,4124,0.044082830801203655,0.004633804644653731
instacart,0,sets2sets,dnntsp,popularity_profile,4124,-0.2592486704776377,2.5345179587634723e-64
instacart,0,sets2sets,dnntsp,neighbor_similarity,4124,-0.24870480958127808,3.5186242430022194e-59
instacart,0,sets2sets,dnntsp,cooccurrence_support,4112,-0.2883869551624204,1.3812169766554138e-79
instacart,0,sets2sets,dnntsp,transition_predictability,4116,-0.23549305622589325,5.651325796577979e-53
instacart,0,sets2sets,cbp,n_baskets,4124,-0.07465246015509132,1.5921779258698053e-06
instacart,0,sets2sets,cbp,avg_basket_size,4124,-0.10737138304882816,4.74114474186299e-12
instacart,0,sets2sets,cbp,repeat_rate,4124,-0.10530075031574143,1.20971308576926e-11
instacart,0,sets2sets,cbp,adjacent_basket_jaccard,4124,-0.0771474194116106,7.043020050968947e-07
instacart,0,sets2sets,cbp,recency_frequency_disagreement,4124,-0.05452196489174368,0.0004602978680400307
instacart,0,sets2sets,cbp,recent_basket_novelty,4124,0.06472478432117977,3.187740264924965e-05
instacart,0,sets2sets,cbp,popularity_profile,4124,-0.20753288710879253,2.3393135189294435e-41
instacart,0,sets2sets,cbp,neighbor_similarity,4124,-0.20979720840968727,3.02062482734426e-42
instacart,0,sets2sets,cbp,cooccurrence_support,4112,-0.23776256534455398,6.058406582801735e-54
instacart,0,sets2sets,cbp,transition_predictability,4116,-0.19365382672921572,4.557554103567078e-36
instacart,0,sets2sets,diffrec,n_baskets,4124,-0.09108737835658823,4.631600932976785e-09
instacart,0,sets2sets,diffrec,avg_basket_size,4124,-0.09976804156959027,1.3536010723881935e-10
instacart,0,sets2sets,diffrec,repeat_rate,4124,-0.056003032055691813,0.000320479518416874
instacart,0,sets2sets,diffrec,adjacent_basket_jaccard,4124,0.038381116880691124,0.013703847117566717
instacart,0,sets2sets,diffrec,recency_frequency_disagreement,4124,-0.09476007146429913,1.0793093931740019e-09
instacart,0,sets2sets,diffrec,recent_basket_novelty,4124,0.017123116552950512,0.27160845090950536
instacart,0,sets2sets,diffrec,popularity_profile,4124,-0.252149241049698,7.815636454458815e-61
instacart,0,sets2sets,diffrec,neighbor_similarity,4124,-0.28434013608759195,1.5113130880692766e-77
instacart,0,sets2sets,diffrec,cooccurrence_support,4112,-0.2869077163977534,9.343025844420905e-79
instacart,0,sets2sets,diffrec,transition_predictability,4116,-0.23845421415906745,2.620735587231179e-54
instacart,0,dnntsp,cbp,n_baskets,4124,0.03736106838117884,0.016422973306084516
instacart,0,dnntsp,cbp,avg_basket_size,4124,-0.006094219012610402,0.6956155204778751
instacart,0,dnntsp,cbp,repeat_rate,4124,-0.0039953183409821074,0.7975677870587372
instacart,0,dnntsp,cbp,adjacent_basket_jaccard,4124,-0.07772513016306856,5.809949805773127e-07
instacart,0,dnntsp,cbp,recency_frequency_disagreement,4124,0.03175776128413568,0.04141730190972636
instacart,0,dnntsp,cbp,recent_basket_novelty,4124,0.006406847546308532,0.6808402161952782
instacart,0,dnntsp,cbp,popularity_profile,4124,0.0986657303306706,2.1569275032362842e-10
instacart,0,dnntsp,cbp,neighbor_similarity,4124,0.0718260244650297,3.891088926912829e-06
instacart,0,dnntsp,cbp,cooccurrence_support,4112,0.08947111410702129,9.078237897952984e-09
instacart,0,dnntsp,cbp,transition_predictability,4116,0.07844385645295361,4.682495621276592e-07
instacart,0,dnntsp,diffrec,n_baskets,4124,-0.014026533048980156,0.36783697603220433
instacart,0,dnntsp,diffrec,avg_basket_size,4124,-0.022068248859621692,0.15650337631181138
instacart,0,dnntsp,diffrec,repeat_rate,4124,0.03931304327442959,0.01157540968989965
instacart,0,dnntsp,diffrec,adjacent_basket_jaccard,4124,0.08227132735831195,1.2184904673566064e-07
instacart,0,dnntsp,diffrec,recency_frequency_disagreement,4124,-0.0429267209252888,0.0058313029950525395
instacart,0,dnntsp,diffrec,recent_basket_novelty,4124,-0.039405339744728596,0.01138148040227673
instacart,0,dnntsp,diffrec,popularity_profile,4124,-0.04001116258556784,0.010178603755406263
instacart,0,dnntsp,diffrec,neighbor_similarity,4124,-0.09430698053627869,1.2956730425221403e-09
instacart,0,dnntsp,diffrec,cooccurrence_support,4112,-0.05332112915343593,0.00062482067985095
instacart,0,dnntsp,diffrec,transition_predictability,4116,-0.05005352953143235,0.0013168809446522274
instacart,0,cbp,diffrec,n_baskets,4124,-0.03202515104051402,0.03973364838347862
instacart,0,cbp,diffrec,avg_basket_size,4124,-0.0066938620803711725,0.6673822637651559
instacart,0,cbp,diffrec,repeat_rate,4124,0.056477827004578214,0.0002848395078188713
instacart,0,cbp,diffrec,adjacent_basket_jaccard,4124,0.14965641586718167,4.362240110177941e-22
instacart,0,cbp,diffrec,recency_frequency_disagreement,4124,-0.06414395000910662,3.752434433194648e-05
instacart,0,cbp,diffrec,recent_basket_novelty,4124,-0.055209404486098276,0.0003895129874839676
instacart,0,cbp,diffrec,popularity_profile,4124,-0.11704669743942045,4.692515350070013e-14
instacart,0,cbp,diffrec,neighbor_similarity,4124,-0.16518664479831274,1.2869432442703471e-26
instacart,0,cbp,diffrec,cooccurrence_support,4112,-0.1216196258751991,5.0549625279598005e-15
instacart,0,cbp,diffrec,transition_predictability,4116,-0.1100716849934524,1.4296737591133177e-12
instacart,1,recency,frequency,n_baskets,4124,-0.19336741022242662,4.961677769022374e-36
instacart,1,recency,frequency,avg_basket_size,4124,-0.1467969210105068,2.6529286770893703e-21
instacart,1,recency,frequency,repeat_rate,4124,-0.2276672806871253,1.245592278999565e-49
instacart,1,recency,frequency,adjacent_basket_jaccard,4124,-0.14923492765046587,5.704881863532312e-22
instacart,1,recency,frequency,recency_frequency_disagreement,4124,-0.1257508851442832,5.263190974104206e-16
instacart,1,recency,frequency,recent_basket_novelty,4124,0.06513714780491595,2.836886441846459e-05
instacart,1,recency,frequency,popularity_profile,4124,-0.018109871292685948,0.24493933344328356
instacart,1,recency,frequency,neighbor_similarity,4124,-0.004036634916671868,0.7955205747780322
instacart,1,recency,frequency,cooccurrence_support,4111,-0.021484767513571833,0.1684255074957733
instacart,1,recency,frequency,transition_predictability,4116,-0.007062606220382086,0.6505652960728727
instacart,1,recency,racf,n_baskets,4124,-0.18135313665960298,7.934689374316781e-32
instacart,1,recency,racf,avg_basket_size,4124,-0.13894032177197044,3.150406227276107e-19
instacart,1,recency,racf,repeat_rate,4124,-0.2175026847756536,2.3795063265018368e-45
instacart,1,recency,racf,adjacent_basket_jaccard,4124,-0.14995139301316804,3.6136911769272703e-22
instacart,1,recency,racf,recency_frequency_disagreement,4124,-0.11992992488498233,1.098738309525538e-14
instacart,1,recency,racf,recent_basket_novelty,4124,0.05908448129132995,0.00014676751185749642
instacart,1,recency,racf,popularity_profile,4124,-0.018563421865906815,0.23331844346021977
instacart,1,recency,racf,neighbor_similarity,4124,-0.0033063172670911908,0.8319022148465857
instacart,1,recency,racf,cooccurrence_support,4111,-0.01984057993126002,0.20342344037239257
instacart,1,recency,racf,transition_predictability,4116,-0.007697797844135434,0.6215055704196122
instacart,1,recency,tifuknn,n_baskets,4124,-0.18986343749247353,8.937746362880958e-35
instacart,1,recency,tifuknn,avg_basket_size,4124,-0.15301534559926974,4.999713281355941e-23
instacart,1,recency,tifuknn,repeat_rate,4124,-0.23668531983269786,1.3085924066908262e-53
instacart,1,recency,tifuknn,adjacent_basket_jaccard,4124,-0.1750878773276891,9.529254043855479e-30
instacart,1,recency,tifuknn,recency_frequency_disagreement,4124,-0.11406632196063157,2.0282121328965924e-13
instacart,1,recency,tifuknn,recent_basket_novelty,4124,0.07025607222392719,6.303532639720032e-06
instacart,1,recency,tifuknn,popularity_profile,4124,-0.019462768778188373,0.2114431842748602
instacart,1,recency,tifuknn,neighbor_similarity,4124,-0.008262574912216372,0.5957948679911904
instacart,1,recency,tifuknn,cooccurrence_support,4111,-0.02118217723622401,0.17450218278286453
instacart,1,recency,tifuknn,transition_predictability,4116,-0.013870702857875093,0.3736473260412774
instacart,1,recency,fpmc,n_baskets,4124,-0.11507265903707743,1.242468246507125e-13
instacart,1,recency,fpmc,avg_basket_size,4124,-0.041455970152048514,0.007754582528942501
instacart,1,recency,fpmc,repeat_rate,4124,0.07752943907834389,6.202289398938336e-07
instacart,1,recency,fpmc,adjacent_basket_jaccard,4124,0.2579123143127747,1.1723316950506715e-63
instacart,1,recency,fpmc,recency_frequency_disagreement,4124,-0.23803082149226393,3.2248824235540094e-54
instacart,1,recency,fpmc,recent_basket_novelty,4124,-0.18185905118254223,5.348755568110705e-32
instacart,1,recency,fpmc,popularity_profile,4124,0.06879493882546309,9.788238637126548e-06
instacart,1,recency,fpmc,neighbor_similarity,4124,0.05976810255687542,0.0001227937536029424
instacart,1,recency,fpmc,cooccurrence_support,4111,0.04729061218616967,0.0024220723025382635
instacart,1,recency,fpmc,transition_predictability,4116,0.07056136266397268,5.864612255182736e-06
instacart,1,recency,triple2vec,n_baskets,4124,-0.1761742893128313,4.206923781481734e-30
instacart,1,recency,triple2vec,avg_basket_size,4124,-0.09915993788498868,1.7514107172757923e-10
instacart,1,recency,triple2vec,repeat_rate,4124,-0.21607737526621376,9.114647128284622e-45
instacart,1,recency,triple2vec,adjacent_basket_jaccard,4124,-0.15655904142165902,4.821137298013904e-24
instacart,1,recency,triple2vec,recency_frequency_disagreement,4124,-0.0975353400391493,3.4598552149844875e-10
instacart,1,recency,triple2vec,recent_basket_novelty,4124,0.059407594700953775,0.00013493407246074592
instacart,1,recency,triple2vec,popularity_profile,4124,-0.005776161197736681,0.7107668774278934
instacart,1,recency,triple2vec,neighbor_similarity,4124,-0.0025885840541758545,0.8680117154759972
instacart,1,recency,triple2vec,cooccurrence_support,4111,-0.008217422448131778,0.5983840149033792
instacart,1,recency,triple2vec,transition_predictability,4116,-0.001765644683784612,0.9098383118320327
instacart,1,recency,sets2sets,n_baskets,4124,-0.06573976464699907,2.3894938252141235e-05
instacart,1,recency,sets2sets,avg_basket_size,4124,-0.05911463951702658,0.0001456229997293096
instacart,1,recency,sets2sets,repeat_rate,4124,-0.0705037082550264,5.845516894977191e-06
instacart,1,recency,sets2sets,adjacent_basket_jaccard,4124,-0.039258866779839995,0.011690603151583514
instacart,1,recency,sets2sets,recency_frequency_disagreement,4124,-0.10007653700855383,1.1870500227973474e-10
instacart,1,recency,sets2sets,recent_basket_novelty,4124,-0.04756675438101683,0.002247131213823465
instacart,1,recency,sets2sets,popularity_profile,4124,0.1565146523261569,4.966172209783262e-24
instacart,1,recency,sets2sets,neighbor_similarity,4124,0.17395687871408375,2.2196326866690228e-29
instacart,1,recency,sets2sets,cooccurrence_support,4111,0.16977358601332093,5.836609889010844e-28
instacart,1,recency,sets2sets,transition_predictability,4116,0.1463578157689041,3.8087042272931745e-21
instacart,1,recency,dnntsp,n_baskets,4124,-0.19762425835810965,1.3718778438276292e-37
instacart,1,recency,dnntsp,avg_basket_size,4124,-0.13294885146524646,1.0060199384019589e-17
instacart,1,recency,dnntsp,repeat_rate,4124,-0.2133605085170323,1.1480718464350318e-43
instacart,1,recency,dnntsp,adjacent_basket_jaccard,4124,-0.09734250842993582,3.7483186900585256e-10
instacart,1,recency,dnntsp,recency_frequency_disagreement,4124,-0.1374995174806018,7.349131821273098e-19
instacart,1,recency,dnntsp,recent_basket_novelty,4124,0.04747489246825132,0.002291800310656781
instacart,1,recency,dnntsp,popularity_profile,4124,-0.07038246884303086,6.065627261654084e-06
