dataset,keyset,method_a,method_b,n_users,n_decisive,a_win_rate,b_win_rate,tie_rate,decisive_rate,conditional_a_win_rate,conditional_b_win_rate,mean_delta
sam,0,frequency,tifuknn,3678,1001,0.16231647634584012,0.10984230560087004,0.7278412180532898,0.27215878194671017,0.5964035964035964,0.4035964035964036,0.011797433701215628
sam,0,frequency,fpmc,3678,1880,0.4929309407286569,0.01821642196846112,0.488852637302882,0.511147362697118,0.9643617021276596,0.03563829787234043,0.2515367539634746
sam,0,frequency,triple2vec,3678,991,0.15932572050027188,0.11011419249592169,0.7305600870038064,0.2694399129961936,0.591321897073663,0.40867810292633705,0.013667992582760111
sam,0,frequency,sets2sets,3678,1188,0.20337139749864055,0.11963023382272975,0.6769983686786297,0.32300163132137033,0.6296296296296297,0.37037037037037035,0.02627880686177522
sam,0,frequency,dnntsp,3678,1785,0.37601957585644374,0.10929853181076672,0.5146818923327896,0.48531810766721045,0.7747899159663866,0.22521008403361345,0.13394370376462023
sam,0,frequency,cbp,3678,826,0.13186514410005437,0.09271343121261555,0.7754214246873301,0.22457857531266992,0.5871670702179177,0.4128329297820823,0.009866867525719145
sam,0,frequency,diffrec,3678,1729,0.3958673191952148,0.07422512234910278,0.5299075584556824,0.47009244154431756,0.8421052631578947,0.15789473684210525,0.17462253813148254
sam,0,racf,tifuknn,3678,975,0.16421968461120173,0.10087003806416531,0.734910277324633,0.26508972267536707,0.6194871794871795,0.38051282051282054,0.015046723047668143
sam,0,racf,fpmc,3678,1890,0.49429037520391517,0.01957585644371941,0.48613376835236544,0.5138662316476346,0.9619047619047619,0.0380952380952381,0.2547860433099271
sam,0,racf,triple2vec,3678,973,0.15905383360522024,0.1054921152800435,0.7354540511147363,0.2645459488852637,0.6012332990750257,0.3987667009249743,0.016917281929212626
sam,0,racf,sets2sets,3678,1168,0.20473083197389885,0.11283306144643829,0.6824361065796629,0.31756389342033714,0.6446917808219178,0.3553082191780822,0.02952809620822773
sam,0,racf,dnntsp,3678,1785,0.3792822185970636,0.10603588907014681,0.5146818923327896,0.48531810766721045,0.7815126050420168,0.2184873949579832,0.13719299311107272
sam,0,racf,cbp,3678,845,0.1397498640565525,0.08999456226209897,0.7702555736813486,0.22974442631865144,0.6082840236686391,0.39171597633136096,0.01311615687217166
sam,0,racf,diffrec,3678,1743,0.4015769439912996,0.07232191408374117,0.5261011419249593,0.4738988580750408,0.8473895582329317,0.15261044176706828,0.1778718274779351
sam,0,tifuknn,fpmc,3678,1802,0.4703643284393692,0.01957585644371941,0.5100598151169113,0.48994018488308866,0.9600443951165372,0.03995560488346282,0.23973932026225894
sam,0,tifuknn,triple2vec,3678,1044,0.1402936378466558,0.14355628058727568,0.7161500815660685,0.2838499184339315,0.4942528735632184,0.5057471264367817,0.001870558881544483
sam,0,tifuknn,sets2sets,3678,1212,0.18651441000543773,0.14301250679717237,0.6704730831973899,0.3295269168026101,0.566006600660066,0.43399339933993397,0.014481373160559587
sam,0,tifuknn,dnntsp,3678,1770,0.3575312669929309,0.12370853724850463,0.5187601957585645,0.4812398042414356,0.7429378531073446,0.2570621468926554,0.12214627006340459
sam,0,tifuknn,cbp,3678,993,0.12941816204458945,0.14056552474170744,0.7300163132137031,0.2699836867862969,0.47935548841893255,0.5206445115810675,-0.0019305661754964853
sam,0,tifuknn,diffrec,3678,1765,0.37792278412180536,0.10195758564437195,0.5201196302338227,0.47988036976617726,0.7875354107648725,0.21246458923512748,0.1628251044302669
sam,0,fpmc,triple2vec,3678,1814,0.023382272974442633,0.4698205546492659,0.5067971723762915,0.49320282762370854,0.047409040793825796,0.9525909592061742,-0.2378687613807145
sam,0,fpmc,sets2sets,3678,1769,0.026916802610114192,0.4540511147362697,0.5190320826536161,0.4809679173463839,0.05596382136800452,0.9440361786319955,-0.22525794710169936
sam,0,fpmc,dnntsp,3678,1487,0.07069059271343121,0.333605220228385,0.5957041870581838,0.4042958129418162,0.17484868863483524,0.8251513113651647,-0.1175930501988544
sam,0,fpmc,cbp,3678,1835,0.022838499184339316,0.47607395323545404,0.5010875475802067,0.4989124524197934,0.04577656675749319,0.9542234332425068,-0.24166988643775544
sam,0,fpmc,diffrec,3678,1358,0.07422512234910278,0.2949972811310495,0.6307775965198478,0.3692224034801523,0.20103092783505155,0.7989690721649485,-0.07691421583199204
sam,0,triple2vec,sets2sets,3678,1195,0.18488308863512778,0.14002175095160413,0.6750951604132681,0.32490483958673194,0.5690376569037657,0.4309623430962343,0.012610814279015106
sam,0,triple2vec,dnntsp,3678,1742,0.3518216421968461,0.12180532898314302,0.5263730288200109,0.47362697117998914,0.7428243398392652,0.2571756601607348,0.1202757111818601
sam,0,triple2vec,cbp,3678,900,0.11827079934747145,0.1264274061990212,0.7553017944535073,0.24469820554649266,0.48333333333333334,0.5166666666666667,-0.0038011250570409677
sam,0,triple2vec,diffrec,3678,1817,0.38771071234366505,0.10630777596519848,0.5059815116911365,0.4940184883088635,0.7848101265822784,0.21518987341772153,0.16095454554872243
sam,0,sets2sets,dnntsp,3678,1732,0.33007069059271343,0.1408374116367591,0.5290918977705275,0.47090810222947255,0.7009237875288684,0.29907621247113164,0.10766489690284498
sam,0,sets2sets,cbp,3678,1196,0.13512778684067428,0.1900489396411093,0.6748232735182165,0.3251767264817836,0.41555183946488294,0.5844481605351171,-0.016411939336056072
sam,0,sets2sets,diffrec,3678,1842,0.36351277868406745,0.13730288200108753,0.499184339314845,0.5008156606851549,0.7258414766558089,0.2741585233441911,0.14834373126970732
sam,0,dnntsp,cbp,3678,1722,0.11473626971179988,0.35345296356715605,0.531810766721044,0.46818923327895595,0.2450638792102207,0.7549361207897793,-0.12407683623890105
sam,0,dnntsp,diffrec,3678,1688,0.25122349102773245,0.2077215878194671,0.5410549211528004,0.45894507884719954,0.54739336492891,0.45260663507109006,0.04067883436686234
sam,0,cbp,diffrec,3678,1759,0.38689505165851007,0.09135399673735727,0.5217509516041327,0.4782490483958673,0.808982376350199,0.19101762364980102,0.1647556706057634
sam,1,recency,frequency,3678,1495,0.11120174007612833,0.29526916802610115,0.5935290918977705,0.40647090810222947,0.27357859531772577,0.7264214046822742,-0.07838240459702273
sam,1,recency,racf,3678,1574,0.1212615551930397,0.3066884176182708,0.5720500271886895,0.4279499728113105,0.2833545108005083,0.7166454891994918,-0.08010167758353301
sam,1,recency,tifuknn,3678,1304,0.10005437737901034,0.2544861337683524,0.6454594888526373,0.3545405111473627,0.2822085889570552,0.7177914110429447,-0.06752257934606738
sam,1,recency,fpmc,3678,1489,0.3675910821098423,0.03724850462207722,0.5951604132680804,0.4048395867319195,0.9079919408999328,0.09200805910006717,0.15946024354996763
sam,1,recency,triple2vec,3678,1595,0.14654703643284395,0.28711256117455136,0.5663404023926046,0.4336595976073953,0.33793103448275863,0.6620689655172414,-0.06552785147171174
sam,1,recency,sets2sets,3678,1571,0.14763458401305057,0.279499728113105,0.5728656878738445,0.42713431212615555,0.34563971992361553,0.6543602800763845,-0.05678949788339696
sam,1,recency,dnntsp,3678,1659,0.26046764545948886,0.19059271343121262,0.5489396411092985,0.45106035889070145,0.5774562989752863,0.42254370102471367,0.04083866120300881
sam,1,recency,cbp,3678,1581,0.1375747688961392,0.2922784121805329,0.5701468189233279,0.4298531810766721,0.3200506008855155,0.6799493991144845,-0.06838038768790046
sam,1,recency,diffrec,3678,1682,0.2868406742794997,0.17047308319738988,0.5426862425231104,0.4573137574768896,0.6272294887039239,0.3727705112960761,0.0864466246675299
sam,1,frequency,racf,3678,568,0.07585644371941272,0.07857531266992931,0.845568243610658,0.15443175638934203,0.49119718309859156,0.5088028169014085,-0.0017192729865102973
sam,1,frequency,tifuknn,3678,970,0.15579119086460033,0.10793909733550842,0.7362697117998912,0.26373028820010874,0.5907216494845361,0.4092783505154639,0.010859825250955326
sam,1,frequency,fpmc,3678,1830,0.477705274605764,0.01984774333877107,0.5024469820554649,0.49755301794453505,0.9601092896174863,0.03989071038251366,0.23784264814699035
sam,1,frequency,triple2vec,3678,936,0.15252854812398042,0.10195758564437195,0.7455138662316476,0.2544861337683524,0.5993589743589743,0.40064102564102566,0.012854553125310983
sam,1,frequency,sets2sets,3678,1075,0.18379554105492116,0.10848287112561175,0.7077215878194671,0.2922784121805329,0.6288372093023256,0.37116279069767444,0.021592906713625754
sam,1,frequency,dnntsp,3678,1696,0.3618814573137575,0.09923871669385535,0.5388798259923872,0.46112017400761285,0.7847877358490566,0.21521226415094338,0.11922106580003151
sam,1,frequency,cbp,3678,859,0.13023382272974443,0.10331702011963023,0.7664491571506253,0.23355084284937466,0.5576251455180442,0.44237485448195574,0.010002016909122252
sam,1,frequency,diffrec,3678,1641,0.3798259923871669,0.06634040239260468,0.5538336052202284,0.4461663947797716,0.8513101767215113,0.14868982327848873,0.16482902926455262
sam,1,racf,tifuknn,3678,958,0.15742251223491027,0.10304513322457858,0.7395323545405111,0.26046764545948886,0.6043841336116911,0.395615866388309,0.012579098237465622
sam,1,racf,fpmc,3678,1829,0.4790647090810223,0.01821642196846112,0.5027188689505165,0.4972811310494834,0.9633679606342264,0.036632039365773646,0.23956192113350067
sam,1,racf,triple2vec,3678,931,0.1528004350190321,0.100326264274062,0.7468733007069059,0.25312669929309406,0.6036519871106337,0.3963480128893663,0.01457382611182128
sam,1,racf,sets2sets,3678,1078,0.1867862969004894,0.10630777596519848,0.7069059271343121,0.2930940728656879,0.637291280148423,0.362708719851577,0.023312179700136052
sam,1,racf,dnntsp,3678,1673,0.3586188145731376,0.09624796084828711,0.5451332245785753,0.4548667754214247,0.7884040645546921,0.21159593544530783,0.12094033878654184
sam,1,racf,cbp,3678,835,0.12833061446438282,0.09869494290375204,0.7729744426318651,0.22702555736813484,0.5652694610778443,0.4347305389221557,0.01172128989563255
sam,1,racf,diffrec,3678,1634,0.3809135399673736,0.06334964654703644,0.55573681348559,0.44426318651441,0.857405140758874,0.14259485924112608,0.16654830225106293
sam,1,tifuknn,fpmc,3678,1757,0.4578575312669929,0.01984774333877107,0.522294725394236,0.477705274605764,0.958451906659078,0.04154809334092203,0.226982822896035
sam,1,tifuknn,triple2vec,3678,998,0.1370309951060359,0.1343121261555193,0.7286568787384448,0.2713431212615552,0.5050100200400801,0.49498997995991983,0.0019947278743556586
sam,1,tifuknn,sets2sets,3678,1174,0.1756389342033714,0.14355628058727568,0.680804785209353,0.3191952147906471,0.5502555366269165,0.4497444633730835,0.01073308146267043
sam,1,tifuknn,dnntsp,3678,1683,0.33822729744426316,0.11935834692767809,0.5424143556280587,0.45758564437194127,0.7391562685680333,0.2608437314319667,0.10836124054907621
sam,1,tifuknn,cbp,3678,981,0.12805872756933115,0.13866231647634583,0.733278955954323,0.266721044045677,0.4801223241590214,0.5198776758409785,-0.0008578083418330729
sam,1,tifuknn,diffrec,3678,1707,0.3629690048939641,0.10114192495921696,0.535889070146819,0.4641109298531811,0.7820738137082601,0.2179261862917399,0.15396920401359732
sam,1,fpmc,triple2vec,3678,1778,0.0255573681348559,0.4578575312669929,0.5165851005981512,0.48341489940184884,0.052868391451068614,0.9471316085489314,-0.22498809502167935
sam,1,fpmc,sets2sets,3678,1761,0.025013594344752584,0.45377922784121805,0.5212071778140294,0.47879282218597063,0.05224304372515616,0.9477569562748438,-0.21624974143336456
sam,1,fpmc,dnntsp,3678,1484,0.07041870581837956,0.33306144643828167,0.5965198477433388,0.40348015225666123,0.17452830188679244,0.8254716981132075,-0.11862158234695881
sam,1,fpmc,cbp,3678,1788,0.022838499184339316,0.4632952691680261,0.5138662316476346,0.48613376835236544,0.04697986577181208,0.9530201342281879,-0.2278406312378681
sam,1,fpmc,diffrec,3678,1286,0.06797172376291463,0.2816748232735182,0.6503534529635672,0.34964654703643283,0.19440124416796267,0.8055987558320373,-0.07301361888243771
sam,1,triple2vec,sets2sets,3678,1174,0.17727025557368134,0.14192495921696574,0.680804785209353,0.3191952147906471,0.555366269165247,0.444633730834753,0.008738353588314771
sam,1,triple2vec,dnntsp,3678,1658,0.33849918433931486,0.11228928765633496,0.5492115280043501,0.4507884719956498,0.7509047044632087,0.24909529553679133,0.10636651267472054
sam,1,triple2vec,cbp,3678,870,0.10957041870581838,0.12697117998912452,0.763458401305057,0.2365415986949429,0.4632183908045977,0.5367816091954023,-0.002852536216188731
sam,1,triple2vec,diffrec,3678,1705,0.36242523110386077,0.10114192495921696,0.5364328439369223,0.46356715606307775,0.7818181818181819,0.21818181818181817,0.15197447613924164
sam,1,sets2sets,dnntsp,3678,1646,0.32572050027188687,0.12180532898314302,0.5524741707449701,0.4475258292550299,0.7278250303766707,0.27217496962332927,0.09762815908640578
sam,1,sets2sets,cbp,3678,1148,0.12941816204458945,0.18270799347471453,0.687873844480696,0.31212615551930395,0.4146341463414634,0.5853658536585366,-0.0115908898045035
sam,1,sets2sets,diffrec,3678,1759,0.3643284393692224,0.11392060902664491,0.5217509516041327,0.4782490483958673,0.7617964752700398,0.2382035247299602,0.14323612255092685
sam,1,dnntsp,cbp,3678,1668,0.1068515497553018,0.3466557911908646,0.5464926590538336,0.4535073409461664,0.2356115107913669,0.7643884892086331,-0.10921904889090928
sam,1,dnntsp,diffrec,3678,1697,0.256389342033714,0.20500271886895052,0.5386079390973355,0.4613920609026645,0.5556865055981143,0.44431349440188567,0.045607963464521104
sam,1,cbp,diffrec,3678,1677,0.37058183795541055,0.08537248504622078,0.5440456769983687,0.4559543230016313,0.8127608825283243,0.1872391174716756,0.1548270123554304
sam,2,recency,frequency,3678,1498,0.12098966829798803,0.28629690048939643,0.5927134312126155,0.40728656878738445,0.2970627503337784,0.7029372496662216,-0.06553188415389144
sam,2,recency,racf,3678,1583,0.13240891789015768,0.29798803697661774,0.5696030451332246,0.4303969548667754,0.3076437144662034,0.6923562855337966,-0.0670405780286072
sam,2,recency,tifuknn,3678,1332,0.1120174007612833,0.2501359434475258,0.6378466557911908,0.3621533442088091,0.30930930930930933,0.6906906906906907,-0.0584855593086651
sam,2,recency,fpmc,3678,1527,0.3814573137574769,0.03371397498640565,0.5848287112561175,0.41517128874388254,0.9187950229207597,0.08120497707924033,0.1667796003959373
sam,2,recency,triple2vec,3678,1580,0.14953779227841218,0.28004350190320826,0.5704187058183795,0.42958129418162044,0.34810126582278483,0.6518987341772152,-0.05242556463921925
sam,2,recency,sets2sets,3678,1613,0.15959760739532355,0.27895595432300163,0.5614464382816748,0.43855356171832516,0.36391816491010537,0.6360818350898946,-0.048023001194241736
sam,2,recency,dnntsp,3678,1746,0.27868406742795,0.19603045133224578,0.5252854812398042,0.47471451876019577,0.5870561282932417,0.4129438717067583,0.0535970868290999
sam,2,recency,cbp,3678,1608,0.14899401848830887,0.28820010875475804,0.5628058727569332,0.4371941272430669,0.3407960199004975,0.6592039800995025,-0.05670221910414969
sam,2,recency,diffrec,3678,1704,0.2969004893964111,0.16639477977161501,0.5367047308319739,0.4632952691680261,0.6408450704225352,0.3591549295774648,0.10066934240668368
sam,2,frequency,racf,3678,617,0.08346927678085916,0.08428493746601413,0.8322457857531267,0.1677542142468733,0.49756888168557534,0.5024311183144247,-0.0015086938747157605
sam,2,frequency,tifuknn,3678,1033,0.16095704187058185,0.1199021207177814,0.7191408374116368,0.28085916258836324,0.5730880929332043,0.4269119070667957,0.007046324845226339
sam,2,frequency,fpmc,3678,1810,0.4711799891245242,0.020935290918977705,0.5078847199564981,0.4921152800435019,0.9574585635359116,0.042541436464088395,0.23231148454982875
sam,2,frequency,triple2vec,3678,974,0.15687873844480696,0.10793909733550842,0.7351821642196846,0.26481783578031537,0.5924024640657084,0.4075975359342916,0.0131063195146722
sam,2,frequency,sets2sets,3678,1091,0.1769983686786297,0.11963023382272975,0.7033713974986405,0.2966286025013594,0.5967002749770852,0.4032997250229148,0.017508882959649707
sam,2,frequency,dnntsp,3678,1764,0.3675910821098423,0.1120174007612833,0.5203915171288744,0.4796084828711256,0.7664399092970522,0.23356009070294784,0.11912897098299134
sam,2,frequency,cbp,3678,886,0.1356715606307776,0.10522022838499184,0.7591082109842305,0.24089178901576944,0.5632054176072234,0.4367945823927765,0.008829665049741751
sam,2,frequency,diffrec,3678,1681,0.38118542686242524,0.07585644371941272,0.542958129418162,0.45704187058183793,0.8340273646638905,0.16597263533610945,0.16620122656057512
sam,2,racf,tifuknn,3678,1021,0.16150081566068517,0.11609570418705818,0.7224034801522566,0.27759651984774336,0.5817825661116552,0.41821743388834476,0.0085550187199421
sam,2,racf,fpmc,3678,1820,0.4744426318651441,0.020391517128874388,0.5051658510059815,0.4948341489940185,0.9587912087912088,0.04120879120879121,0.2338201784245445
sam,2,racf,triple2vec,3678,965,0.15687873844480696,0.1054921152800435,0.7376291462751495,0.2623708537248505,0.5979274611398964,0.40207253886010363,0.014615013389387962
sam,2,racf,sets2sets,3678,1095,0.17727025557368134,0.12044589450788472,0.702283849918434,0.29771615008156604,0.5954337899543379,0.4045662100456621,0.019017576834365467
sam,2,racf,dnntsp,3678,1756,0.3648722131593257,0.11256117455138662,0.5225666122892877,0.47743338771071236,0.7642369020501139,0.2357630979498861,0.1206376648577071
sam,2,racf,cbp,3678,895,0.13811854268624252,0.10522022838499184,0.7566612289287656,0.24333877107123436,0.5675977653631284,0.4324022346368715,0.010338358924457511
sam,2,racf,diffrec,3678,1696,0.38961392060902666,0.07150625339858618,0.5388798259923872,0.46112017400761285,0.8449292452830188,0.15507075471698112,0.16770992043529087
sam,2,tifuknn,fpmc,3678,1744,0.456226209896683,0.01794453507340946,0.5258292550299075,0.47417074497009243,0.9621559633027523,0.03784403669724771,0.22526515970460242
sam,2,tifuknn,triple2vec,3678,1041,0.14246873300706905,0.14056552474170744,0.7169657422512234,0.2830342577487765,0.5033621517771374,0.4966378482228626,0.00605999466944586
sam,2,tifuknn,sets2sets,3678,1223,0.17645459488852638,0.15606307775965197,0.6674823273518217,0.33251767264817833,0.5306623058053965,0.4693376941946034,0.010462558114423365
sam,2,tifuknn,dnntsp,3678,1773,0.35290918977705277,0.1291462751495378,0.5179445350734094,0.4820554649265905,0.7320924985899605,0.2679075014100395,0.112082646137765
sam,2,tifuknn,cbp,3678,1024,0.12941816204458945,0.14899401848830887,0.7215878194671017,0.2784121805328983,0.46484375,0.53515625,0.0017833402045154129
sam,2,tifuknn,diffrec,3678,1750,0.3754758020663404,0.100326264274062,0.5241979336595977,0.4758020663404024,0.7891428571428571,0.21085714285714285,0.1591549017153488
sam,2,fpmc,triple2vec,3678,1765,0.02392604676454595,0.4559543230016313,0.5201196302338227,0.47988036976617726,0.04985835694050991,0.9501416430594901,-0.21920516503515658
sam,2,fpmc,sets2sets,3678,1746,0.026101141924959218,0.44861337683523655,0.5252854812398042,0.47471451876019577,0.054982817869415807,0.9450171821305842,-0.21480260159017905
sam,2,fpmc,dnntsp,3678,1483,0.07096247960848287,0.3322457857531267,0.5967917346383904,0.4032082653616096,0.17599460552933244,0.8240053944706676,-0.11318251356683741
sam,2,fpmc,cbp,3678,1784,0.02392604676454595,0.46112017400761285,0.5149537792278412,0.4850462207721588,0.04932735426008968,0.9506726457399103,-0.223481819500087
sam,2,fpmc,diffrec,3678,1299,0.07504078303425775,0.27814029363784665,0.6468189233278956,0.3531810766721044,0.21247113163972287,0.7875288683602771,-0.06611025798925363
sam,2,triple2vec,sets2sets,3678,1171,0.1710168569874932,0.1473626971179989,0.6816204458945079,0.3183795541054921,0.5371477369769427,0.4628522630230572,0.004402563444977505
sam,2,triple2vec,dnntsp,3678,1713,0.344752582925503,0.12098966829798803,0.534257748776509,0.46574225122349105,0.7402218330414477,0.25977816695855227,0.10602265146831913
sam,2,triple2vec,cbp,3678,943,0.11827079934747145,0.13811854268624252,0.743610657966286,0.256389342033714,0.46129374337221635,0.5387062566277837,-0.004276654464930449
sam,2,triple2vec,diffrec,3678,1784,0.378194671016857,0.1068515497553018,0.5149537792278412,0.4850462207721588,0.7797085201793722,0.2202914798206278,0.1530949070459029
sam,2,sets2sets,dnntsp,3678,1703,0.33849918433931486,0.1245241979336596,0.5369766177270255,0.46302338227297446,0.7310628302994715,0.2689371697005285,0.10162008802334165
sam,2,sets2sets,cbp,3678,1165,0.14138118542686243,0.17536704730831973,0.6832517672648178,0.31674823273518216,0.44635193133047213,0.5536480686695279,-0.008679217909907952
sam,2,sets2sets,diffrec,3678,1828,0.377379010331702,0.11963023382272975,0.5029907558455683,0.49700924415443176,0.7592997811816192,0.24070021881838075,0.1486923436009254
