dataset,method_a,method_b,feature,rho_keyset0,rho_keyset1,rho_keyset2,mean_rho,mean_abs_rho,min_rho,max_rho,rho_range,sign_pattern,consistent_signs,abs_mean_rho
sam,frequency,sets2sets,cooccurrence_support,0.0715146231933993,0.07461860308626561,0.06235360554840387,0.06949561060935626,0.06949561060935626,0.06235360554840387,0.07461860308626561,0.012264997537861741,+++,True,0.06949561060935626
sam,frequency,sets2sets,n_baskets,0.047199055336502455,0.08440929688484308,0.054491967071813134,0.062033439764386224,0.062033439764386224,0.047199055336502455,0.08440929688484308,0.03721024154834063,+++,True,0.062033439764386224
sam,frequency,sets2sets,neighbor_similarity,0.1028274284807841,0.08517368777332139,0.06772633897014453,0.08524248507475,0.08524248507475,0.06772633897014453,0.1028274284807841,0.035101089510639574,+++,True,0.08524248507475
sam,frequency,sets2sets,popularity_profile,0.06676328976864579,0.06613074949647081,0.04972585103109677,0.06087329676540446,0.06087329676540446,0.04972585103109677,0.06676328976864579,0.017037438737549017,+++,True,0.06087329676540446
sam,frequency,sets2sets,recency_frequency_disagreement,0.05592196738724806,0.08008240729641015,0.05954307984986768,0.06518248484450863,0.06518248484450863,0.05592196738724806,0.08008240729641015,0.02416043990916209,+++,True,0.06518248484450863
sam,frequency,sets2sets,recent_basket_novelty,-0.03383281254947847,-0.03551159070452554,-0.0318335060292862,-0.033725969761096736,0.033725969761096736,-0.03551159070452554,-0.0318335060292862,0.003678084675239335,---,True,0.033725969761096736
sam,frequency,sets2sets,repeat_rate,0.033497333270879316,0.06317747452644808,0.03857405195632895,0.045082953251218784,0.045082953251218784,0.033497333270879316,0.06317747452644808,0.02968014125556876,+++,True,0.045082953251218784
sam,frequency,sets2sets,transition_predictability,0.019964564696685675,0.023974097716051766,0.019117348153253628,0.02101867018866369,0.02101867018866369,0.019117348153253628,0.023974097716051766,0.0048567495627981384,+++,True,0.02101867018866369
sam,frequency,tifuknn,adjacent_basket_jaccard,0.004754831423975026,0.008408197850295476,0.013970111835492544,0.009044380369921015,0.009044380369921015,0.004754831423975026,0.013970111835492544,0.009215280411517517,+++,True,0.009044380369921015
sam,frequency,tifuknn,avg_basket_size,0.014190147793835699,0.022865336829285376,0.017095172434844666,0.018050219019321915,0.018050219019321915,0.014190147793835699,0.022865336829285376,0.008675189035449678,+++,True,0.018050219019321915
sam,frequency,tifuknn,cooccurrence_support,0.006321652010765676,-0.01501744011608016,-0.00509386425002425,-0.004596550785112911,0.008810985458956694,-0.01501744011608016,0.006321652010765676,0.021339092126845836,mixed,False,0.004596550785112911
sam,frequency,tifuknn,n_baskets,-0.004178029582270235,0.0031324271672964663,0.03842733529729179,0.012460577627439339,0.015245930682286163,-0.004178029582270235,0.03842733529729179,0.04260536487956203,mixed,False,0.012460577627439339
sam,frequency,tifuknn,neighbor_similarity,0.01967839289088975,0.02105711775342136,0.02646475966590339,0.022400090103404834,0.022400090103404834,0.01967839289088975,0.02646475966590339,0.006786366775013639,+++,True,0.022400090103404834
sam,frequency,tifuknn,popularity_profile,0.011339587308152174,0.011822861792064456,0.011813150774508322,0.011658533291574983,0.011658533291574983,0.011339587308152174,0.011822861792064456,0.0004832744839122823,+++,True,0.011658533291574983
sam,frequency,tifuknn,recency_frequency_disagreement,0.0167941245329521,0.026355612842184597,0.04709898219921892,0.030082906524785204,0.030082906524785204,0.0167941245329521,0.04709898219921892,0.030304857666266817,+++,True,0.030082906524785204
sam,frequency,tifuknn,recent_basket_novelty,-0.009597477968949483,-0.017748176046220247,-0.03521753919298107,-0.020854397736050263,0.020854397736050263,-0.03521753919298107,-0.009597477968949483,0.025620061224031584,---,True,0.020854397736050263
sam,frequency,tifuknn,repeat_rate,0.00907707838111972,0.019220562498321898,0.037980105528105754,0.022092582135849123,0.022092582135849123,0.00907707838111972,0.037980105528105754,0.028903027146986032,+++,True,0.022092582135849123
sam,frequency,tifuknn,transition_predictability,-0.021844262375341546,-0.01673400497522663,-0.009105198588944104,-0.01589448864650409,0.01589448864650409,-0.021844262375341546,-0.009105198588944104,0.012739063786397442,---,True,0.01589448864650409
sam,frequency,triple2vec,adjacent_basket_jaccard,-0.014197549388737678,-0.0032756092326825244,-0.003748340561141692,-0.007073833060853965,0.007073833060853965,-0.014197549388737678,-0.0032756092326825244,0.010921940156055153,---,True,0.007073833060853965
sam,frequency,triple2vec,avg_basket_size,-0.01340877656710396,0.011668060615988435,-0.009150406443459429,-0.0036303741315249845,0.011409081208850607,-0.01340877656710396,0.011668060615988435,0.025076837183092393,mixed,False,0.0036303741315249845
sam,frequency,triple2vec,cooccurrence_support,-0.027548627002482683,-0.02168213921555866,0.005194674966886997,-0.014678697083718115,0.018141813728309447,-0.027548627002482683,0.005194674966886997,0.032743301969369684,mixed,False,0.014678697083718115
sam,frequency,triple2vec,n_baskets,-0.08021746344026126,-0.06932999501069885,-0.04495286776294243,-0.06483344207130086,0.06483344207130086,-0.08021746344026126,-0.04495286776294243,0.03526459567731883,---,True,0.06483344207130086
sam,frequency,triple2vec,neighbor_similarity,0.016447370525994164,0.0029691718731505116,0.02503688670488373,0.014817809701342803,0.014817809701342803,0.0029691718731505116,0.02503688670488373,0.02206771483173322,+++,True,0.014817809701342803
sam,frequency,triple2vec,popularity_profile,-0.018306542225173986,0.012093355119233472,0.010730478631077102,0.001505763841712196,0.01371012532516152,-0.018306542225173986,0.012093355119233472,0.030399897344407456,mixed,False,0.001505763841712196
sam,frequency,triple2vec,recency_frequency_disagreement,-0.03327858373054141,-0.03081205977654967,-0.021202007972751805,-0.028430883826614295,0.028430883826614295,-0.03327858373054141,-0.021202007972751805,0.012076575757789608,---,True,0.028430883826614295
sam,frequency,triple2vec,recent_basket_novelty,0.030274791751893924,0.02022394694716371,0.009682805713160809,0.020060514804072813,0.020060514804072813,0.009682805713160809,0.030274791751893924,0.020591986038733114,+++,True,0.020060514804072813
sam,frequency,triple2vec,repeat_rate,-0.048114830308700896,-0.03193382315801255,-0.020524399264158208,-0.03352435091029055,0.03352435091029055,-0.048114830308700896,-0.020524399264158208,0.027590431044542688,---,True,0.03352435091029055
sam,frequency,triple2vec,transition_predictability,-0.004627838870756788,0.007845027048270283,0.013225571606775104,0.0054809199280962005,0.00856614584193406,-0.004627838870756788,0.013225571606775104,0.017853410477531893,mixed,False,0.0054809199280962005
sam,racf,dnntsp,adjacent_basket_jaccard,0.1571605933243971,0.11479252217659312,0.13208503573097488,0.13467938374398836,0.13467938374398836,0.11479252217659312,0.1571605933243971,0.042368071147803985,+++,True,0.13467938374398836
sam,racf,dnntsp,avg_basket_size,-0.019897553643985905,0.0337190379676305,0.027691234762276546,0.013837573028640379,0.02710260879129765,-0.019897553643985905,0.0337190379676305,0.0536165916116164,mixed,False,0.013837573028640379
sam,racf,dnntsp,cooccurrence_support,0.07669453499373133,0.09751824445689632,0.0644989342409561,0.07957057123052791,0.07957057123052791,0.0644989342409561,0.09751824445689632,0.03301931021594022,+++,True,0.07957057123052791
sam,racf,dnntsp,n_baskets,0.11608294192367066,0.1550848215469206,0.14584755224159174,0.13900510523739432,0.13900510523739432,0.11608294192367066,0.1550848215469206,0.03900187962324994,+++,True,0.13900510523739432
sam,racf,dnntsp,neighbor_similarity,0.04660972208143554,0.09679306237852645,0.069593582628123,0.07099878902936167,0.07099878902936167,0.04660972208143554,0.09679306237852645,0.05018334029709091,+++,True,0.07099878902936167
sam,racf,dnntsp,popularity_profile,0.03759577655364059,0.07038085520792002,0.07727147301507765,0.061749368258879424,0.061749368258879424,0.03759577655364059,0.07727147301507765,0.039675696461437066,+++,True,0.061749368258879424
sam,racf,dnntsp,recency_frequency_disagreement,0.02698500256168438,0.05835863297228466,0.06744845147647113,0.05093069567014672,0.05093069567014672,0.02698500256168438,0.06744845147647113,0.04046344891478675,+++,True,0.05093069567014672
sam,racf,dnntsp,recent_basket_novelty,-0.14894662075159043,-0.10982119595477047,-0.14654985729148448,-0.1351058913326151,0.1351058913326151,-0.14894662075159043,-0.10982119595477047,0.03912542479681996,---,True,0.1351058913326151
sam,racf,dnntsp,repeat_rate,0.1716123685736963,0.15023213661550952,0.1667951753209609,0.1628798935033889,0.1628798935033889,0.15023213661550952,0.1716123685736963,0.02138023195818678,+++,True,0.1628798935033889
sam,racf,dnntsp,transition_predictability,0.10397791909755112,0.059387275022004506,0.05235078200525516,0.07190532537493693,0.07190532537493693,0.05235078200525516,0.10397791909755112,0.05162713709229596,+++,True,0.07190532537493693
sam,racf,sets2sets,adjacent_basket_jaccard,-0.011983618745548801,-0.017672852554928235,-0.029886606349365283,-0.01984769254994744,0.01984769254994744,-0.029886606349365283,-0.011983618745548801,0.01790298760381648,---,True,0.01984769254994744
sam,racf,sets2sets,avg_basket_size,0.08590929371973838,0.09509116597592558,0.06108514122521547,0.08069520030695981,0.08069520030695981,0.06108514122521547,0.09509116597592558,0.034006024750710115,+++,True,0.08069520030695981
sam,racf,sets2sets,cooccurrence_support,0.07221429650084754,0.07070997826069936,0.04984540255960117,0.06425655910704936,0.06425655910704936,0.04984540255960117,0.07221429650084754,0.022368893941246373,+++,True,0.06425655910704936
sam,racf,sets2sets,n_baskets,0.043213805111809445,0.09534281022226411,0.06308532544906542,0.06721398026104632,0.06721398026104632,0.043213805111809445,0.09534281022226411,0.052129005110454665,+++,True,0.06721398026104632
sam,racf,sets2sets,neighbor_similarity,0.08099654696005715,0.07555957904194414,0.06150777731994788,0.07268796777398306,0.07268796777398306,0.06150777731994788,0.08099654696005715,0.019488769640109267,+++,True,0.07268796777398306
sam,racf,sets2sets,popularity_profile,0.05313653425247787,0.0658951369694325,0.056604183392828814,0.05854528487157973,0.05854528487157973,0.05313653425247787,0.0658951369694325,0.012758602716954628,+++,True,0.05854528487157973
sam,racf,sets2sets,recency_frequency_disagreement,0.07357531821197541,0.10938323034935363,0.08971146151878684,0.09089000336003862,0.09089000336003862,0.07357531821197541,0.10938323034935363,0.03580791213737822,+++,True,0.09089000336003862
sam,racf,sets2sets,recent_basket_novelty,0.00391677663558479,-0.007296127721065908,0.005335060398751983,0.0006519031044236217,0.005515988251800893,-0.007296127721065908,0.005335060398751983,0.01263118811981789,mixed,False,0.0006519031044236217
sam,racf,sets2sets,repeat_rate,-0.0026485253411975386,0.02706418155991321,-0.0023133981600378926,0.007367419352892593,0.010675368353716214,-0.0026485253411975386,0.02706418155991321,0.029712706901110747,mixed,False,0.007367419352892593
sam,racf,sets2sets,transition_predictability,-0.00240643829222814,0.004136944987740929,9.189115543035647e-05,0.0006074659503143818,0.0022117581451331415,-0.00240643829222814,0.004136944987740929,0.006543383279969069,mixed,False,0.0006074659503143818
sam,racf,tifuknn,adjacent_basket_jaccard,-0.04324411927849225,-0.035208807227270475,-0.02333706574816913,-0.03392999741797728,0.03392999741797728,-0.04324411927849225,-0.02333706574816913,0.019907053530323116,---,True,0.03392999741797728
sam,racf,tifuknn,avg_basket_size,0.05335800093404054,0.07293395429544479,0.06166130150175239,0.06265108557707924,0.06265108557707924,0.05335800093404054,0.07293395429544479,0.019575953361404247,+++,True,0.06265108557707924
sam,racf,tifuknn,cooccurrence_support,-0.010196924061310663,-0.02486681950408833,0.0030471055002350353,-0.010672212688387986,0.012703616355211342,-0.02486681950408833,0.0030471055002350353,0.027913925004323364,mixed,False,0.010672212688387986
sam,racf,tifuknn,n_baskets,-0.008923457193647951,0.02420465581766238,0.053632667125798346,0.022971288583270924,0.02892026004570289,-0.008923457193647951,0.053632667125798346,0.0625561243194463,mixed,False,0.022971288583270924
sam,racf,tifuknn,neighbor_similarity,-0.008026342283083509,0.008129439983203013,0.030145569721012653,0.010082889140377386,0.015433783995766392,-0.008026342283083509,0.030145569721012653,0.03817191200409616,mixed,False,0.010082889140377386
sam,racf,tifuknn,popularity_profile,-0.008108123434550358,0.004693532899789146,0.024653868674192333,0.007079759379810373,0.012485175002843947,-0.008108123434550358,0.024653868674192333,0.03276199210874269,mixed,False,0.007079759379810373
sam,racf,tifuknn,recency_frequency_disagreement,0.030373139343743288,0.06508886651328294,0.07747272535203698,0.057644910403021075,0.057644910403021075,0.030373139343743288,0.07747272535203698,0.047099586008293684,+++,True,0.057644910403021075
sam,racf,tifuknn,recent_basket_novelty,0.035549612363468555,0.009228214027752422,-0.0022620891715181336,0.014171912406567615,0.015679971854246372,-0.0022620891715181336,0.035549612363468555,0.03781170153498669,mixed,False,0.014171912406567615
sam,racf,tifuknn,repeat_rate,-0.03263691174121245,-0.012774203102894035,0.003864824313016824,-0.013848763510363219,0.016425313052374435,-0.03263691174121245,0.003864824313016824,0.036501736054229274,mixed,False,0.013848763510363219
sam,racf,tifuknn,transition_predictability,-0.04898777013001089,-0.033739508676458196,-0.022079263316147676,-0.03493551404087226,0.03493551404087226,-0.04898777013001089,-0.022079263316147676,0.026908506813863215,---,True,0.03493551404087226
sam,racf,triple2vec,adjacent_basket_jaccard,-0.04822042338383333,-0.05119744945671956,-0.05082373538435157,-0.05008053607496815,0.05008053607496815,-0.05119744945671956,-0.04822042338383333,0.0029770260728862255,---,True,0.05008053607496815
sam,racf,triple2vec,avg_basket_size,0.02371728039403105,0.05738612634630001,0.031326256596382475,0.03747655444557118,0.03747655444557118,0.02371728039403105,0.05738612634630001,0.03366884595226896,+++,True,0.03747655444557118
sam,racf,triple2vec,cooccurrence_support,-0.027898171717421857,-0.028209962918906678,-0.0031065924603582234,-0.019738242365562254,0.019738242365562254,-0.028209962918906678,-0.0031065924603582234,0.025103370458548456,---,True,0.019738242365562254
sam,racf,triple2vec,n_baskets,-0.07826189678660542,-0.04777186455122216,-0.024250786806006373,-0.05009484938127798,0.05009484938127798,-0.07826189678660542,-0.024250786806006373,0.05401110998059905,---,True,0.05009484938127798
sam,racf,triple2vec,neighbor_similarity,-0.009034421609263134,-0.003852032423015043,0.02597716198578678,0.004363569317836201,0.012954538672688318,-0.009034421609263134,0.02597716198578678,0.03501158359504991,mixed,False,0.004363569317836201
sam,racf,triple2vec,popularity_profile,-0.03338859938789476,0.004267892711745139,0.015961884310224973,-0.004386274121974884,0.017872792136621626,-0.03338859938789476,0.015961884310224973,0.049350483698119736,mixed,False,0.004386274121974884
sam,racf,triple2vec,recency_frequency_disagreement,-0.01181331525538869,0.013784948248340933,0.015454904497859351,0.00580884583027053,0.013684389333862991,-0.01181331525538869,0.015454904497859351,0.027268219753248044,mixed,False,0.00580884583027053
sam,racf,triple2vec,recent_basket_novelty,0.05923509959949693,0.051045631195737066,0.05042448173181592,0.05356840417568331,0.05356840417568331,0.05042448173181592,0.05923509959949693,0.00881061786768101,+++,True,0.05356840417568331
sam,racf,triple2vec,repeat_rate,-0.077971673444102,-0.06937666573473085,-0.06035430287653552,-0.06923421401845613,0.06923421401845613,-0.077971673444102,-0.06035430287653552,0.017617370567566473,---,True,0.06923421401845613
sam,racf,triple2vec,transition_predictability,-0.023158632746666505,0.004134497265059955,-0.0019806731978550757,-0.0070016028931538755,0.009757934403193844,-0.023158632746666505,0.004134497265059955,0.02729313001172646,mixed,False,0.0070016028931538755
sam,recency,dnntsp,adjacent_basket_jaccard,0.10451565626604288,0.06409757312841234,0.08456553989596811,0.08439292309680778,0.08439292309680778,0.06409757312841234,0.10451565626604288,0.04041808313763054,+++,True,0.08439292309680778
sam,recency,dnntsp,avg_basket_size,-0.15384248912108053,-0.1177423272425734,-0.11487293197217784,-0.12881924944527726,0.12881924944527726,-0.15384248912108053,-0.11487293197217784,0.0389695571489027,---,True,0.12881924944527726
sam,recency,dnntsp,cooccurrence_support,0.014106061178752124,0.024954762503784745,0.001981095235975878,0.01368063963950425,0.01368063963950425,0.001981095235975878,0.024954762503784745,0.02297366726780887,+++,True,0.01368063963950425
sam,recency,dnntsp,n_baskets,-0.017769115402884807,-0.021402888374566068,-0.009150205326346344,-0.016107403034599076,0.016107403034599076,-0.021402888374566068,-0.009150205326346344,0.012252683048219724,---,True,0.016107403034599076
sam,recency,dnntsp,neighbor_similarity,0.018739193294307472,0.04270947893073365,0.038432419360375815,0.03329369719513898,0.03329369719513898,0.018739193294307472,0.04270947893073365,0.02397028563642618,+++,True,0.03329369719513898
sam,recency,dnntsp,popularity_profile,-0.008419592184266775,0.000629014580380556,0.016009904088196678,0.002739775494770153,0.008352836950948003,-0.008419592184266775,0.016009904088196678,0.024429496272463453,mixed,False,0.002739775494770153
sam,recency,dnntsp,recency_frequency_disagreement,-0.11656347626659126,-0.10291850071665105,-0.09049562136616585,-0.10332586611646939,0.10332586611646939,-0.11656347626659126,-0.09049562136616585,0.026067854900425416,---,True,0.10332586611646939
sam,recency,dnntsp,recent_basket_novelty,-0.1536845200084217,-0.12384256208044858,-0.15948742155293702,-0.14567150121393577,0.14567150121393577,-0.15948742155293702,-0.12384256208044858,0.03564485947248844,---,True,0.14567150121393577
sam,recency,dnntsp,repeat_rate,0.08716150448954287,0.049230347653863686,0.07932272194313378,0.07190485802884677,0.07190485802884677,0.049230347653863686,0.08716150448954287,0.03793115683567918,+++,True,0.07190485802884677
sam,recency,dnntsp,transition_predictability,0.14455454184032743,0.10389354574705847,0.11162142919165415,0.12002317225968001,0.12002317225968001,0.10389354574705847,0.14455454184032743,0.04066099609326895,+++,True,0.12002317225968001
sam,recency,frequency,adjacent_basket_jaccard,-0.07391688231738613,-0.08518970287427695,-0.06884448758025209,-0.07598369092397173,0.07598369092397173,-0.08518970287427695,-0.06884448758025209,0.016345215294024856,---,True,0.07598369092397173
sam,recency,frequency,avg_basket_size,-0.15055924616932392,-0.138145110644399,-0.15952765951738468,-0.1494106721103692,0.1494106721103692,-0.15952765951738468,-0.138145110644399,0.021382548872985685,---,True,0.1494106721103692
sam,recency,frequency,cooccurrence_support,-0.09884926800744048,-0.0826121802809842,-0.08480834500223032,-0.08875659776355167,0.08875659776355167,-0.09884926800744048,-0.0826121802809842,0.01623708772645628,---,True,0.08875659776355167
sam,recency,frequency,n_baskets,-0.18053260534580648,-0.1797435697947096,-0.16952240796633133,-0.1765995277022825,0.1765995277022825,-0.18053260534580648,-0.16952240796633133,0.011010197379475145,---,True,0.1765995277022825
sam,recency,frequency,neighbor_similarity,-0.0742918805869365,-0.06436976542741432,-0.04698149385466628,-0.0618810466230057,0.0618810466230057,-0.0742918805869365,-0.04698149385466628,0.027310386732270223,---,True,0.0618810466230057
sam,recency,frequency,popularity_profile,-0.08279337475046183,-0.07593178740762369,-0.07341746391144423,-0.0773808753565099,0.0773808753565099,-0.08279337475046183,-0.07341746391144423,0.009375910839017607,---,True,0.0773808753565099
sam,recency,frequency,recency_frequency_disagreement,-0.17716108495704114,-0.15484002917683368,-0.18101757193492932,-0.17100622868960136,0.17100622868960136,-0.18101757193492932,-0.15484002917683368,0.02617754275809564,---,True,0.17100622868960136
sam,recency,frequency,recent_basket_novelty,0.01365829464703676,-0.0035410608170838363,0.0006048644199682283,0.0035740327499737177,0.005934739961362941,-0.0035410608170838363,0.01365829464703676,0.017199355464120596,mixed,False,0.0035740327499737177
sam,recency,frequency,repeat_rate,-0.11678308372859124,-0.12931042721350777,-0.11142280959855506,-0.11917210684688469,0.11917210684688469,-0.12931042721350777,-0.11142280959855506,0.01788761761495271,---,True,0.11917210684688469
sam,recency,frequency,transition_predictability,0.03798368781305189,0.0443298000811315,0.05574568772124894,0.04601972520514411,0.04601972520514411,0.03798368781305189,0.05574568772124894,0.017761999908197046,+++,True,0.04601972520514411
sam,recency,racf,adjacent_basket_jaccard,-0.04533834601724568,-0.054513241378762796,-0.03367027057459449,-0.044507285990200984,0.044507285990200984,-0.054513241378762796,-0.03367027057459449,0.020842970804168304,---,True,0.044507285990200984
sam,recency,racf,avg_basket_size,-0.17452304079537584,-0.16304097767934456,-0.1845541467865028,-0.17403938842040775,0.17403938842040775,-0.1845541467865028,-0.16304097767934456,0.021513169107158253,---,True,0.17403938842040775
sam,recency,racf,cooccurrence_support,-0.08451636991322536,-0.07193836910825807,-0.08432833849547958,-0.08026102583898767,0.08026102583898767,-0.08451636991322536,-0.07193836910825807,0.012578000804967293,---,True,0.08026102583898767
sam,recency,racf,n_baskets,-0.16713944895465385,-0.18053219880631147,-0.17081420898693916,-0.17282861891596815,0.17282861891596815,-0.18053219880631147,-0.16713944895465385,0.013392749851657615,---,True,0.17282861891596815
sam,recency,racf,neighbor_similarity,-0.053720513587031865,-0.05570883319943578,-0.04330187147346506,-0.05091040608664424,0.05091040608664424,-0.05570883319943578,-0.04330187147346506,0.012406961725970722,---,True,0.05091040608664424
sam,recency,racf,popularity_profile,-0.07254467574054643,-0.06893325036064475,-0.07676365634523157,-0.07274719414880759,0.07274719414880759,-0.07676365634523157,-0.06893325036064475,0.007830405984586813,---,True,0.07274719414880759
sam,recency,racf,recency_frequency_disagreement,-0.18069769909601557,-0.17071674128904832,-0.1937464510948133,-0.18172029715995905,0.18172029715995905,-0.1937464510948133,-0.17071674128904832,0.023029709805764992,---,True,0.18172029715995905
sam,recency,racf,recent_basket_novelty,-0.017999834398603767,-0.027370211057928535,-0.02882177409457002,-0.02473060651703411,0.02473060651703411,-0.02882177409457002,-0.017999834398603767,0.010821939695966253,---,True,0.02473060651703411
sam,recency,racf,repeat_rate,-0.08624637575573156,-0.09772145573741596,-0.0771760793435514,-0.08704797027889964,0.08704797027889964,-0.09772145573741596,-0.0771760793435514,0.020545376393864556,---,True,0.08704797027889964
sam,recency,racf,transition_predictability,0.05713658257119213,0.05209783570639507,0.06366986290628292,0.057634760394623376,0.057634760394623376,0.05209783570639507,0.06366986290628292,0.011572027199887848,+++,True,0.057634760394623376
sam,recency,sets2sets,adjacent_basket_jaccard,-0.05167704061019546,-0.06209575881687241,-0.053033780970472295,-0.055602193465846717,0.055602193465846717,-0.06209575881687241,-0.05167704061019546,0.010418718206676954,---,True,0.055602193465846717
sam,recency,sets2sets,avg_basket_size,-0.11060514300846491,-0.12419430962868405,-0.14375432369784003,-0.126184592111663,0.126184592111663,-0.14375432369784003,-0.11060514300846491,0.03314918068937511,---,True,0.126184592111663
sam,recency,sets2sets,cooccurrence_support,-0.03733225833818971,-0.04304741271581204,-0.05141788192013454,-0.043932517658045435,0.043932517658045435,-0.05141788192013454,-0.03733225833818971,0.014085623581944824,---,True,0.043932517658045435
sam,recency,sets2sets,n_baskets,-0.1297559985622665,-0.14786737146695916,-0.13507631357876,-0.1375665612026619,0.1375665612026619,-0.14786737146695916,-0.1297559985622665,0.01811137290469267,---,True,0.1375665612026619
sam,recency,sets2sets,neighbor_similarity,0.015895590237007484,-0.009698221402645958,-0.0011719354016247075,0.0016751444775789397,0.00892191568042605,-0.009698221402645958,0.015895590237007484,0.025593811639653442,mixed,False,0.0016751444775789397
sam,recency,sets2sets,popularity_profile,-0.03294108791376146,-0.04135546349725751,-0.04643012646280805,-0.040242225957942336,0.040242225957942336,-0.04643012646280805,-0.03294108791376146,0.013489038549046588,---,True,0.040242225957942336
sam,recency,sets2sets,recency_frequency_disagreement,-0.12768775510053923,-0.13614405850699746,-0.14184606108744213,-0.13522595823165962,0.13522595823165962,-0.14184606108744213,-0.12768775510053923,0.014158305986902903,---,True,0.13522595823165962
sam,recency,sets2sets,recent_basket_novelty,-0.014572696227837972,-0.03101584276186896,-0.019446742366027735,-0.02167842711857822,0.02167842711857822,-0.03101584276186896,-0.014572696227837972,0.016443146534030985,---,True,0.02167842711857822
sam,recency,sets2sets,repeat_rate,-0.08541445618421006,-0.09009619831980109,-0.08142003071491323,-0.08564356173964145,0.08564356173964145,-0.09009619831980109,-0.08142003071491323,0.00867616760488786,---,True,0.08564356173964145
sam,recency,sets2sets,transition_predictability,0.05331274817354172,0.05362404481014546,0.06788132923550838,0.058272707406398526,0.058272707406398526,0.05331274817354172,0.06788132923550838,0.014568581061966658,+++,True,0.058272707406398526
sam,recency,tifuknn,adjacent_basket_jaccard,-0.08204866120261303,-0.0871487128419353,-0.06485918165265475,-0.0780188518990677,0.0780188518990677,-0.0871487128419353,-0.06485918165265475,0.02228953118928055,---,True,0.0780188518990677
sam,recency,tifuknn,avg_basket_size,-0.17308354996065808,-0.16312869390024876,-0.1686532966184127,-0.1682885134931065,0.1682885134931065,-0.17308354996065808,-0.16312869390024876,0.009954856060409328,---,True,0.1682885134931065
sam,recency,tifuknn,cooccurrence_support,-0.11646650878051973,-0.11476731307085358,-0.09717160543501235,-0.10946847576212855,0.10946847576212855,-0.11646650878051973,-0.09717160543501235,0.019294903345507375,---,True,0.10946847576212855
sam,recency,tifuknn,n_baskets,-0.21566061654137342,-0.2123200397752126,-0.17556562801579903,-0.20118209477746166,0.20118209477746166,-0.21566061654137342,-0.17556562801579903,0.04009498852557439,---,True,0.20118209477746166
sam,recency,tifuknn,neighbor_similarity,-0.07896373852607448,-0.06174378592159379,-0.038225180699299095,-0.059644235048989115,0.059644235048989115,-0.07896373852607448,-0.038225180699299095,0.040738557826775386,---,True,0.059644235048989115
sam,recency,tifuknn,popularity_profile,-0.10295654620756414,-0.0848604846561281,-0.07699686517513057,-0.08827129867960759,0.08827129867960759,-0.10295654620756414,-0.07699686517513057,0.025959681032433568,---,True,0.08827129867960759
sam,recency,tifuknn,recency_frequency_disagreement,-0.19680842960055256,-0.17832537249733973,-0.17539220087901908,-0.18350866765897045,0.18350866765897045,-0.19680842960055256,-0.17539220087901908,0.02141622872153348,---,True,0.18350866765897045
sam,recency,tifuknn,recent_basket_novelty,0.023335094656733255,0.0017931829132461165,-0.014655881967726492,0.0034907985340842927,0.013261386512568621,-0.014655881967726492,0.023335094656733255,0.037990976624459744,mixed,False,0.0034907985340842927
sam,recency,tifuknn,repeat_rate,-0.13612260893943845,-0.14022362423179613,-0.10347018746480235,-0.12660547354534565,0.12660547354534565,-0.14022362423179613,-0.10347018746480235,0.036753436766993774,---,True,0.12660547354534565
